sample_id,post_id,hashtag,hashtag_en,label
10503,healthstagram_0041.png,#일상소통,Daily Life Communication,3
10504,healthstagram_0041.png,#데일리그램,daily gram,3
10505,healthstagram_0041.png,#좋아요,Like,1
10506,healthstagram_0042.png,#릴스,Reels,2
10507,healthstagram_0042.png,#일상,Daily Life,3
10508,healthstagram_0042.png,#스크류바,screw bar,2
10509,healthstagram_0042.png,#핑크,pink,1
10510,healthstagram_0042.png,#핑크데이,pink day,1
10511,healthstagram_0046.png,#오운완🔥,Oun completion 🔥,5
10512,healthstagram_0049.png,#ㅇㅇㅇ,yes yes yes,2
10513,healthstagram_0052.png,#양호석,Yang Ho-seok,1
10514,healthstagram_0052.png,#박일서,Park Il-seo,1
10515,healthstagram_0052.png,#일상,Daily Life,3
10516,healthstagram_0052.png,#머슬마니아,muscle mania,4
10517,healthstagram_0052.png,#머슬매니아,muscle mania,4
10518,healthstagram_0052.png,#모델,Model,4
10519,healthstagram_0052.png,#한강,Han River,1
10520,healthstagram_0052.png,#공원,Park,1
10521,healthstagram_0052.png,#유산소,aerobic,1
10522,healthstagram_0052.png,#잠원지구,Jamwon District,1
10523,healthstagram_0052.png,#반포지구,Banpo District,1
10524,healthstagram_0052.png,#신사,gentleman,1
10525,healthstagram_0052.png,#피티,PT,2
10526,healthstagram_0052.png,#압구정,Apgujeong,1
10527,healthstagram_0052.png,#강남,Gangnam,1
10528,healthstagram_0052.png,#가로수길,Tree-lined Street,1
10529,healthstagram_0052.png,#서울,Seoul,1
10530,healthstagram_0052.png,#korea,Korea,1
10531,healthstagram_0052.png,#dailylook,daily look,3
10532,healthstagram_0056.png,#셀카,Selfie,5
10533,healthstagram_0056.png,#셀피,Selfie,5
10534,healthstagram_0056.png,#데일리,daily,3
10535,healthstagram_0056.png,#헬스,Health,4
10536,healthstagram_0056.png,#오운완,Oun completion,4
10537,healthstagram_0056.png,#맞팔,mutual follow,1
10538,healthstagram_0056.png,#선팔,follow back,1
10539,healthstagram_0056.png,#좋아요,Like,1
10540,healthstagram_0056.png,#selca,selca,5
10541,healthstagram_0056.png,#selfi,selfie,5
10542,healthstagram_0056.png,#daily,daily,3
10543,healthstagram_0056.png,#workout,workout,4
10544,healthstagram_0056.png,#헬스타그램,Healthstagram,4
10545,healthstagram_0056.png,#일상,Daily Life,3
10546,healthstagram_0056.png,#헬린이,Helini,4
10547,healthstagram_0056.png,#웨이트,weight,4
10548,healthstagram_0056.png,#운동하는남자,man who works out,5
10549,healthstagram_0057.png,#오운완,Oun completion,5
10550,healthstagram_0057.png,#헬스,Health,5
10551,healthstagram_0057.png,#헬스타그램,Healthstagram,5
10552,healthstagram_0057.png,#헬스장,Gym,4
10553,healthstagram_0057.png,#운동기록,Exercise Record,5
10554,healthstagram_0057.png,#운동계정,Exercise Account,5
10555,healthstagram_0057.png,#피지크,physique,4
10556,healthstagram_0057.png,#눈바디,Eye Body,4
10557,healthstagram_0057.png,#바디체크,Body check,4
10558,healthstagram_0057.png,#짐웨어,Gym Wear,5
10559,healthstagram_0057.png,#운동소통,fitness communication,3
10560,healthstagram_0061.png,#workout,workout,1
10561,healthstagram_0061.png,#fitness,fitness,1
10562,healthstagram_0061.png,#운동,Exercise,1
10563,healthstagram_0061.png,#운동하는남자,man who works out,1
10564,healthstagram_0061.png,#운동스타그램,fitness Instagram,1
10565,healthstagram_0061.png,#헬스,Health,1
10566,healthstagram_0061.png,#헬스타그램,Healthstagram,1
10567,healthstagram_0061.png,#헬린이,Helini,1
10568,healthstagram_0061.png,#koreanboy,Korean boy,4
10569,healthstagram_0061.png,#koreanstyle,Korean style,3
10570,healthstagram_0061.png,#daily,daily,3
10571,healthstagram_0061.png,#instadaily,Insta daily,3
10572,healthstagram_0061.png,#ootd,OOTD,2
10573,healthstagram_0061.png,#fff,fff,1
10574,healthstagram_0061.png,#lfl,lfl,1
10575,healthstagram_0061.png,#세일카그램,Sale Cargram,2
10576,healthstagram_0061.png,#인스타라이크,Instagram like,1
10577,healthstagram_0061.png,#f4f,f4f,1
10578,healthstagram_0061.png,#세기꾼,Century Master,1
10579,healthstagram_0061.png,#selfie,selfie,5
10580,healthstagram_0061.png,#셀피,Selfie,5
10581,healthstagram_0061.png,#instalike,Insta like,1
10582,healthstagram_0061.png,#소통,Communication,2
10583,healthstagram_0061.png,#데일리리,daily makeup,3
10584,healthstagram_0061.png,#당직,duty,5
10585,healthstagram_0061.png,#work,work,4
10586,healthstagram_0061.png,#맏팔,First Follow,1
10587,healthstagram_0061.png,#좋아요,Like,1
10588,healthstagram_0061.png,#훈남,Handsome Guy,4
10589,healthstagram_0064.png,#한주끝,End of the Week,5
10590,healthstagram_0064.png,#workout,workout,2
10591,healthstagram_0064.png,#gym,gym,2
10592,healthstagram_0064.png,#ootd,OOTD,4
10593,healthstagram_0064.png,#dailyfashion,daily fashion,4
10594,healthstagram_0067.png,#일상,Daily Life,3
10595,healthstagram_0067.png,#소통,Communication,2
10596,healthstagram_0067.png,#좋아요,Like,2
10597,healthstagram_0067.png,#셀카,Selfie,5
10598,healthstagram_0067.png,#운동,Exercise,5
10599,healthstagram_0067.png,#운동하는남자,man who works out,5
10600,healthstagram_0067.png,#운동하는여자,woman who works out,1
10601,healthstagram_0067.png,#헬스,Health,5
10602,healthstagram_0067.png,#다이어트,Diet,3
10603,healthstagram_0067.png,#근육,Muscle,5
10604,healthstagram_0067.png,#건강,health,4
10605,healthstagram_0067.png,#피트니스,fitness,5
10606,healthstagram_0067.png,#헬스타그램,Healthstagram,5
10607,healthstagram_0067.png,#운동스타그램,fitness Instagram,5
10608,healthstagram_0067.png,#오운완,Oun completion,3
10609,healthstagram_0067.png,#daily,daily,3
10610,healthstagram_0067.png,#dailypic,daily pic,3
10611,healthstagram_0067.png,#selfie,selfie,5
10612,healthstagram_0067.png,#gym,gym,5
10613,healthstagram_0067.png,#gymlife,gym life,5
10614,healthstagram_0067.png,#gymselfie,gym selfie,5
10615,healthstagram_0067.png,#fit,fit,4
10616,healthstagram_0067.png,#fitness,fitness,5
10617,healthstagram_0067.png,#fitnessaddict,fitness addict,4
10618,healthstagram_0067.png,#muscle,muscle,5
10619,healthstagram_0067.png,#diet,diet,3
10620,healthstagram_0069.png,#월요팅,Monday meeting,4
10621,healthstagram_0073.png,#오운완,Oun completion,5
10622,healthstagram_0073.png,#헬스,Health,5
10623,healthstagram_0073.png,#헬스타그램,Healthstagram,5
10624,healthstagram_0073.png,#운동,Exercise,5
10625,healthstagram_0073.png,#운동스타그램,fitness Instagram,5
10626,healthstagram_0073.png,#운동하는남자,man who works out,5
10627,healthstagram_0073.png,#운동하는직장인,office worker who works out,4
10628,healthstagram_0073.png,#관리하는남자,man managing,4
10629,healthstagram_0073.png,#운동소통,fitness communication,3
10630,healthstagram_0073.png,#헬창,Fitness Enthusiast,3
10631,healthstagram_0073.png,#헬린이,Helini,2
10632,healthstagram_0073.png,#운동기록,Exercise Record,3
10633,healthstagram_0073.png,#거울셀카,mirror selfie,5
10634,healthstagram_0073.png,#koreanboy,Korean boy,4
10635,healthstagram_0073.png,#asianboy,asian boy,4
10636,healthstagram_0074.png,#서면다짐피트니스,Seomyeon Commitment Fitness,5
10637,healthstagram_0075.png,#대전,Daejeon,2
10638,healthstagram_0075.png,#헬스,Health,4
10639,healthstagram_0075.png,#헬스타그램,Healthstagram,4
10640,healthstagram_0076.png,#헬스타그램,Healthstagram,5
10641,healthstagram_0080.png,#헬린이,Helini,4
10642,healthstagram_0080.png,#헬스,Health,5
10643,healthstagram_0080.png,#헬스타그램,Healthstagram,4
10644,healthstagram_0080.png,#운동,Exercise,5
10645,healthstagram_0080.png,#오운완,Oun completion,3
10646,healthstagram_0082.png,#오운완,Oun completion,5
10647,healthstagram_0083.png,#빙싯,ice cream,2
10648,healthstagram_0084.png,#협찬,Sponsorship,4
10649,healthstagram_0084.png,#제품제공,Product Provision,4
10650,healthstagram_0085.png,#얼스타그램,Face Instagram,3
10651,healthstagram_0085.png,#좋반,Good Reaction,2
10652,healthstagram_0085.png,#셀스타그램,Selstagram,5
10653,healthstagram_0085.png,#셀피,Selfie,5
10654,healthstagram_0085.png,#좋아요반사,Like Reflection,2
10655,healthstagram_0085.png,#맞팔환영,mutual follow welcome,2
10656,healthstagram_0085.png,#선팔맞팔,follow back follow back,2
10657,healthstagram_0085.png,#소통,Communication,2
10658,healthstagram_0085.png,#소통해요,Let's Communicate,2
10659,healthstagram_0085.png,#오늘의훈남,Today's Handsome Man,4
10660,healthstagram_0085.png,#인친,Inchins,2
10661,healthstagram_0085.png,#인친환영,Inchins welcome,2
10662,healthstagram_0085.png,#좋아요,Like,2
10663,healthstagram_0085.png,#셀고,Selgo,3
10664,healthstagram_0085.png,#헬창의길,Path of the Fitness Enthusiast,2
10665,healthstagram_0085.png,#데일리룩,daily look,4
10666,healthstagram_0085.png,#서울,Seoul,2
10667,healthstagram_0085.png,#헬린이,Helini,2
10668,healthstagram_0085.png,#헬스타그램,Healthstagram,2
10669,healthstagram_0085.png,#첫줄,First Line,2
10670,healthstagram_0085.png,#자취스타그램,Single Life Instagram,2
10671,healthstagram_0085.png,#첫줄반사,First Line Reflection,2
10672,healthstagram_0085.png,#헬창,Fitness Enthusiast,2
10673,healthstagram_0085.png,#헬스,Health,2
10674,healthstagram_0085.png,#간호학과,nursing department,2
10675,healthstagram_0085.png,#간호스타그램,nursing Instagram,2
10676,healthstagram_0085.png,#훈남,Handsome Guy,4
10677,healthstagram_0085.png,#스포애니,spo anime,2
10678,healthstagram_0085.png,#ootd,OOTD,4
10679,healthstagram_0087.png,#하체,Lower body,4
10680,healthstagram_0087.png,#하체운동,Lower body exercise,4
10681,healthstagram_0087.png,#엉덩이,Butt,3
10682,healthstagram_0087.png,#일상,Daily Life,3
10683,healthstagram_0087.png,#오운완,Oun completion,2
10684,healthstagram_0087.png,#health,health,3
10685,healthstagram_0087.png,#헬스,Health,5
10686,healthstagram_0087.png,#소통,Communication,2
10687,healthstagram_0087.png,#운동소통,fitness communication,2
10688,healthstagram_0087.png,#헬스타그램,Healthstagram,5
10689,healthstagram_0087.png,#데일리,daily,3
10690,healthstagram_0087.png,#데일리그램,daily gram,3
10691,healthstagram_0088.png,#첫줄,First Line,1
10692,healthstagram_0088.png,#강철볼,steel ball,5
10693,healthstagram_0088.png,#김승민,Kim Seung-min,2
10694,healthstagram_0088.png,#채널A,Channel A,4
10695,healthstagram_0088.png,#본방사수,Watch Live,3
10696,healthstagram_0088.png,#많관부,Many Interests,2
10697,healthstagram_0090.png,#Repost,Repost,1
10698,healthstagram_0091.png,#트레이너,Trainer,3
10699,healthstagram_0091.png,#헬스,Health,5
10700,healthstagram_0091.png,#첫줄,First Line,1
10701,healthstagram_0091.png,#첫줄반사,First Line Reflection,1
10702,healthstagram_0091.png,#소통,Communication,2
10703,healthstagram_0091.png,#일상,Daily Life,3
10704,healthstagram_0091.png,#협찬,Sponsorship,1
10705,healthstagram_0091.png,#광고,advertisement,1
10706,healthstagram_0091.png,#팔로우,follow,1
10707,healthstagram_0091.png,#맞팔,mutual follow,1
10708,healthstagram_0091.png,#좋아요,Like,1
10709,healthstagram_0091.png,#좋아요반사,Like Reflection,1
10710,healthstagram_0091.png,#부산핫플,Busan hot place,1
10711,healthstagram_0091.png,#카페,cafe,1
10712,healthstagram_0091.png,#데일리,daily,3
10713,healthstagram_0091.png,#훈남,Handsome Guy,1
10714,healthstagram_0091.png,#훈녀,Beautiful Girl,5
10715,healthstagram_0091.png,#운동하는여자,woman who works out,5
10716,healthstagram_0091.png,#헬스타그램,Healthstagram,5
10717,healthstagram_0091.png,#몸매스타그램,Bodystagram,4
10718,healthstagram_0091.png,#셀스타그램,Selstagram,4
10719,healthstagram_0091.png,#부산,Busan,1
10720,healthstagram_0091.png,#양산,Parasol,1
10721,healthstagram_0091.png,#정관,Jeonggwan,1
10722,healthstagram_0091.png,#서면,Seomyeon,1
10723,healthstagram_0091.png,#해운대,Haeundae,1
10724,healthstagram_0091.png,#광안리,Gwangalli,1
10725,healthstagram_0091.png,#ootd,OOTD,4
10726,healthstagram_0091.png,#followforfollowback,follow for follow back,1
10727,healthstagram_0091.png,#likeforlikes,likeforlikes,1
10728,healthstagram_0092.png,#운동기록,Exercise Record,5
10729,healthstagram_0092.png,#다이어트식단,diet meal plan,2
10730,healthstagram_0092.png,#다이어트,Diet,3
10731,healthstagram_0092.png,#다이어터,Dieter,4
10732,healthstagram_0092.png,#dieter,dieter,4
10733,healthstagram_0092.png,#diet,diet,3
10734,healthstagram_0092.png,#다이어트일기,diet diary,2
10735,healthstagram_0092.png,#일기,Diary,2
10736,healthstagram_0092.png,#diary,diary,2
10737,healthstagram_0092.png,#🏃‍♀️,🏃‍♀️,5
10738,healthstagram_0092.png,#다이어트맛팔,diet delicious food,2
10739,healthstagram_0092.png,#건강식,healthy food,2
10740,healthstagram_0092.png,#다이어트소통,diet communication,2
10741,healthstagram_0092.png,#소통,Communication,2
10742,healthstagram_0092.png,#식단관리,Diet Management,2
10743,healthstagram_0092.png,#식단조절,Diet Control,2
10744,healthstagram_0092.png,#유지어터,Maintenance Eater,3
10745,healthstagram_0092.png,#유지,Maintenance,3
10746,healthstagram_0092.png,#운동,Exercise,5
10747,healthstagram_0092.png,#운동하는여자,woman who works out,5
10748,healthstagram_0092.png,#헬린이,Helini,4
10749,healthstagram_0092.png,#헬스,Health,5
10750,healthstagram_0092.png,#헬스타그램,Healthstagram,5
10751,healthstagram_0092.png,#health,health,5
10752,healthstagram_0092.png,#눈바디,Eye Body,2
10753,healthstagram_0092.png,#좋아요반사,Like Reflection,1
10754,healthstagram_0092.png,#헬스장,Gym,5
10755,healthstagram_0092.png,#운동복코디,workout clothes coordination,4
10756,healthstagram_0092.png,#에슬레져룩,athleisure look,4
10757,healthstagram_0092.png,#젝시믹스,Jexy Mix,2
10758,healthstagram_0094.png,#오운완,Oun completion,5
10759,healthstagram_0094.png,#헬스타그램,Healthstagram,4
10760,healthstagram_0094.png,#운동스타그램,fitness Instagram,4
10761,healthstagram_0094.png,#운동맞팔,fitness mutual follow,2
10762,healthstagram_0094.png,#헬스,Health,5
10763,healthstagram_0095.png,#오운완,Oun completion,5
10764,healthstagram_0095.png,#하체,Lower body,5
10765,healthstagram_0095.png,#운동,Exercise,5
10766,healthstagram_0095.png,#파트너운동,partner exercise,4
10767,healthstagram_0095.png,#운동하는남자,man who works out,5
10768,healthstagram_0095.png,#헬스하는남자,Man Who Works Out,5
10769,healthstagram_0095.png,#헬스,Health,5
10770,healthstagram_0095.png,#선팔dm,follow back dm,1
10771,healthstagram_0095.png,#선팔환영,follow back welcome,1
10772,healthstagram_0095.png,#헬스장,Gym,5
10773,healthstagram_0095.png,#근육,Muscle,5
10774,healthstagram_0095.png,#에이블짐,Able Gym,2
10775,healthstagram_0095.png,#홍대,Hongdae,1
10776,healthstagram_0095.png,#헬스남,Health Guy,5
10777,healthstagram_0095.png,#헬스타그램,Healthstagram,5
10778,healthstagram_0099.png,#헬스타그램,Healthstagram,5
10779,healthstagram_0099.png,#여름,summer,2
10780,healthstagram_0099.png,#운동하는남자,man who works out,3
10781,healthstagram_0099.png,#운동하는여자,woman who works out,1
10782,healthstagram_0099.png,#수유성신여대,Suyu Sungshin Women's University,2
10783,ounwan_0002.png,#헬린이,Helini,5
10784,ounwan_0002.png,#헬린이그램,Helini Gram,5
10785,ounwan_0002.png,#오운완,Oun completion,4
10786,ounwan_0002.png,#하러갈예정,planning to go,2
10787,ounwan_0002.png,#지금은,Now,2
10788,ounwan_0002.png,#침대,bed,1
10789,ounwan_0002.png,#💪🏻,💪🏻,5
10790,ounwan_0004.png,#화요일,Tuesday,1
10791,ounwan_0004.png,#비오는날,rainy day,1
10792,ounwan_0004.png,#오운완,Oun completion,5
10793,ounwan_0004.png,#어깨운동,Shoulder exercise,4
10794,ounwan_0004.png,#피지크,physique,5
10795,ounwan_0004.png,#맨즈피지크,Men's Physique,5
10796,ounwan_0004.png,#physique,physique,5
10797,ounwan_0004.png,#menphysique,men physique,5
10798,ounwan_0004.png,#ifbb,ifbb,4
10799,ounwan_0006.png,#메가나인피트니스,Mega Nine Fitness,5
10800,ounwan_0006.png,#하남,Hanam,2
10801,ounwan_0006.png,#하남헬스,Hanam health,2
10802,ounwan_0006.png,#미사맛집,Misa restaurant,1
10803,ounwan_0006.png,#미사헬스,Misa health,2
10804,ounwan_0006.png,#하남맛집,Hanam restaurant,1
10805,ounwan_0006.png,#기구맛집,Equipment Hotspot,3
10806,ounwan_0006.png,#골프,Golf,1
10807,ounwan_0006.png,#골프스타그램,GolfStagram,1
10808,ounwan_0006.png,#골프맛집,GolfRestaurant,1
10809,ounwan_0006.png,#헬창인생,Life of a Fitness Enthusiast,4
10810,ounwan_0006.png,#헬창,Fitness Enthusiast,4
10811,ounwan_0006.png,#운동하는여자,woman who works out,5
10812,ounwan_0006.png,#운동하는부부,couple who works out,1
10813,ounwan_0006.png,#운동하는커플,couple who works out,1
10814,ounwan_0006.png,#오운완,Oun completion,3
10815,ounwan_0006.png,#포토존맛집,photo zone restaurant,3
10816,ounwan_0006.png,#등운동,Back Exercise,4
10817,ounwan_0006.png,#냠냠,Yum yum,1
10818,ounwan_0009.png,#헬린이,Helini,5
10819,ounwan_0009.png,#인계동헬스장,Ingyedong gym,2
10820,ounwan_0009.png,#수원헬스장,Suwon Gym,2
10821,ounwan_0009.png,#오운완,Oun completion,4
10822,ounwan_0011.png,#헬스,Health,5
10823,ounwan_0011.png,#헬스타그램,Healthstagram,5
10824,ounwan_0011.png,#헬스스타그램,Healthstagram,5
10825,ounwan_0011.png,#헬스그램,Health Gram,5
10826,ounwan_0011.png,#헬린이,Helini,4
10827,ounwan_0011.png,#헬린이그램,Helini Gram,4
10828,ounwan_0011.png,#헬린이의하루,Helini's Day,3
10829,ounwan_0011.png,#헬스하는여자,Woman Who Works Out,5
10830,ounwan_0011.png,#헬스녀,Health Girl,5
10831,ounwan_0011.png,#헬스맞팔,Health Mutual Follow,2
10832,ounwan_0011.png,#헬스계정,Health Account,4
10833,ounwan_0011.png,#헬스기록,Health Record,3
10834,ounwan_0011.png,#운동,Exercise,5
10835,ounwan_0011.png,#운동기록,Exercise Record,3
10836,ounwan_0011.png,#운동자극,workout motivation,3
10837,ounwan_0011.png,#운동스타그램,fitness Instagram,5
10838,ounwan_0011.png,#운스타그램,workout Instagram,5
10839,ounwan_0011.png,#운동그램,Exercise Gram,5
10840,ounwan_0011.png,#운동하는여자들,women who work out,5
10841,ounwan_0011.png,#운동녀,fitness girl,5
10842,ounwan_0011.png,#운동인증,workout verification,3
10843,ounwan_0011.png,#운동계정맞팔,Exercise Account Follow Back,2
10844,ounwan_0011.png,#운동중독,workout addiction,3
10845,ounwan_0011.png,#health,health,2
10846,ounwan_0011.png,#healthy,healthy,2
10847,ounwan_0012.png,#장마,Monsoon,2
10848,ounwan_0012.png,#습도,humidity,5
10849,ounwan_0012.png,#오운완,Oun completion,4
10850,ounwan_0012.png,#운동소통,fitness communication,3
10851,ounwan_0013.png,#오운완,Oun completion,5
10852,ounwan_0014.png,#첫줄좋반,First Line Good Reflection,2
10853,ounwan_0014.png,#오운완,Oun completion,4
10854,ounwan_0014.png,#ㅇㅇㅇ,yes yes yes,1
10855,ounwan_0014.png,#헬스,Health,5
10856,ounwan_0014.png,#헬스장,Gym,5
10857,ounwan_0014.png,#운동하는여자,woman who works out,5
10858,ounwan_0014.png,#헬스하는여자,Woman Who Works Out,5
10859,ounwan_0014.png,#운동녀,fitness girl,5
10860,ounwan_0014.png,#운동일기,workout diary,3
10861,ounwan_0014.png,#운동스타그램,fitness Instagram,4
10862,ounwan_0014.png,#운동소통,fitness communication,2
10863,ounwan_0014.png,#운동맞팔,fitness mutual follow,2
10864,ounwan_0014.png,#운동스타그램맞팔,fitness Instagram mutual follow,2
10865,ounwan_0014.png,#눈바디,Eye Body,3
10866,ounwan_0014.png,#운동기록,Exercise Record,3
10867,ounwan_0014.png,#운동일지,workout log,3
10868,ounwan_0014.png,#오운시,Oun time,4
10869,ounwan_0014.png,#자기관리,self-management,4
10870,ounwan_0014.png,#다이어트,Diet,3
10871,ounwan_0014.png,#몸매스타그램,Bodystagram,3
10872,ounwan_0014.png,#직장헬스인,Employee Health Enthusiast,2
10873,ounwan_0014.png,#눈바디그램,Eye Bodygram,3
10874,ounwan_0014.png,#헬스타그램,Healthstagram,5
10875,ounwan_0014.png,#좋아요반사,Like Reflection,2
10876,ounwan_0014.png,#디엠환영,DM Welcome,2
10877,ounwan_0014.png,#첫줄반사,First Line Reflection,2
10878,ounwan_0014.png,#몸매관리,Body Management,3
10879,ounwan_0014.png,#첫줄반사̆̈,First Line Reflection,2
10880,ounwan_0014.png,#bodycheck,body check,3
10881,ounwan_0014.png,#diet,diet,3
10882,ounwan_0015.png,#헤이데이짐,Heyday Gym,5
10883,ounwan_0015.png,#헤이데이짐동탄점,Heyday Gym Dongtan Branch,2
10884,ounwan_0015.png,#동탄헬스장추천,Dongtan gym recommendation,2
10885,ounwan_0015.png,#운동하는여자,woman who works out,5
10886,ounwan_0015.png,#동탄,Dongtan,2
10887,ounwan_0015.png,#헬스장,Gym,5
10888,ounwan_0015.png,#오운완,Oun completion,4
10889,ounwan_0015.png,#일상,Daily Life,3
10890,ounwan_0015.png,#데일리,daily,3
10891,ounwan_0015.png,#오하운,Ohaun,4
10892,ounwan_0015.png,#헬린이,Helini,3
10893,ounwan_0015.png,#헬스타그램,Healthstagram,4
10894,ounwan_0015.png,#운동,Exercise,5
10895,ounwan_0015.png,#운동기록,Exercise Record,3
10896,ounwan_0015.png,#운동일지,workout log,3
10897,ounwan_0015.png,#주말,Weekend,4
10898,ounwan_0017.png,#오운완,Oun completion,5
10899,ounwan_0017.png,#등운동,Back Exercise,2
10900,ounwan_0017.png,#핼린이,Halrini,3
10901,ounwan_0017.png,#운동기록,Exercise Record,5
10902,ounwan_0017.png,#운동일지,workout log,4
10903,ounwan_0018.png,#오운완,Oun completion,5
10904,ounwan_0018.png,#상체운동,upper body exercise,4
10905,ounwan_0018.png,#힘내자,Let's Cheer Up,3
10906,ounwan_0018.png,#눈바디,Eye Body,4
10907,ounwan_0018.png,#운스타그램,workout Instagram,5
10908,ounwan_0018.png,#헬스타그램,Healthstagram,5
10909,ounwan_0018.png,#헬린이,Helini,3
10910,ounwan_0019.png,#배드민턴,Badminton,1
10911,ounwan_0019.png,#배드민턴사진,Badminton Photo,1
10912,ounwan_0019.png,#badminton,badminton,1
10913,ounwan_0019.png,#부산배드민턴,Busan badminton,1
10914,ounwan_0020.png,#헬스,Health,5
10915,ounwan_0020.png,#운동,Exercise,5
10916,ounwan_0020.png,#운동소통,fitness communication,3
10917,ounwan_0020.png,#크로스핏터,CrossFitter,2
10918,ounwan_0020.png,#운동하는여자,woman who works out,5
10919,ounwan_0020.png,#운동스타그램,fitness Instagram,4
10920,ounwan_0020.png,#weightlifting,weightlifting,2
10921,ounwan_0020.png,#웨이트,weight,2
10922,ounwan_0020.png,#웨이트트레이닝,weight training,2
10923,ounwan_0020.png,#웨이트하는여자,woman lifting weights,2
10924,ounwan_0020.png,#오운완,Oun completion,3
10925,ounwan_0020.png,#weighttraining,weight training,2
10926,ounwan_0020.png,#운동기록,Exercise Record,3
10927,ounwan_0020.png,#헬린이,Helini,3
10928,ounwan_0020.png,#헬린이그램,Helini Gram,3
10929,ounwan_0020.png,#헬스타그램,Healthstagram,4
10930,ounwan_0020.png,#헬린이의운동일지,Helini's Workout Journal,3
10931,ounwan_0020.png,#다이어트,Diet,2
10932,ounwan_0020.png,#운동하는남자,man who works out,1
10933,ounwan_0020.png,#관악구헬스장,Gwanak-gu gym,2
10934,ounwan_0020.png,#서울대입구헬스장,Seoul National University Entrance Gym,2
10935,ounwan_0020.png,#서울대입구헬스,Seoul National University Entrance Health,2
10936,ounwan_0021.png,#오운완,Oun completion,5
10937,ounwan_0024.png,#오운완,Oun completion,5
10938,ounwan_0025.png,#ㅇㅇㅇ,yes yes yes,2
10939,ounwan_0029.png,#여름휴가,summer vacation,2
10940,ounwan_0029.png,#율하피티,Yulha PT,2
10941,ounwan_0029.png,#장유피티,Jangyu PT,2
10942,ounwan_0029.png,#비주얼짐,visual gym,3
10943,ounwan_0029.png,#율하헬스,Yulha Health,2
10944,ounwan_0029.png,#장유헬스,Jangyu Health,2
10945,ounwan_0029.png,#율하여자트레이너,Yulha Yoga Trainer,2
10946,ounwan_0029.png,#장유여자트레이너,Jangyu Female Trainer,2
10947,ounwan_0033.png,#운동하는여자,woman who works out,5
10948,ounwan_0033.png,#운동하는남자,man who works out,1
10949,ounwan_0033.png,#오운완,Oun completion,3
10950,ounwan_0033.png,#헬스타그램,Healthstagram,4
10951,ounwan_0033.png,#필라테스강사,Pilates instructor,2
10952,ounwan_0033.png,#필라테스웨어,Pilates wear,2
10953,ounwan_0033.png,#에슬레져,athleisure,5
10954,ounwan_0033.png,#에슬레져룩,athleisure look,5
10955,ounwan_0033.png,#운동복코디,workout clothes coordination,4
10956,ounwan_0033.png,#거울사진,mirror photo,5
10957,ounwan_0033.png,#다이어트자극사진,diet motivation photo,3
10958,ounwan_0033.png,#유지어터기록,Maintenance Eater Record,2
10959,ounwan_0033.png,#운동소통맞팔,fitness communication mutual follow,2
10960,ounwan_0033.png,#여자헬스,women's health,4
10961,ounwan_0033.png,#workout,workout,4
10962,ounwan_0033.png,#healthy,healthy,3
10963,ounwan_0034.png,#운동,Exercise,5
10964,ounwan_0034.png,#헬스,Health,5
10965,ounwan_0034.png,#다이어트,Diet,4
10966,ounwan_0034.png,#오운완,Oun completion,4
10967,ounwan_0034.png,#운동기록,Exercise Record,3
10968,ounwan_0035.png,#THEJUNGFIT,THEJUNGFIT,5
10969,ounwan_0035.png,#backday,back day,4
10970,ounwan_0035.png,#더정핏,The Jeong Fit,5
10971,ounwan_0036.png,#오운완,Oun completion,5
10972,ounwan_0036.png,#러닝,Running,5
10973,ounwan_0036.png,#달리기,Running,5
10974,ounwan_0036.png,#취미,hobby,3
10975,ounwan_0036.png,#running,running,5
10976,ounwan_0038.png,#운동,Exercise,5
10977,ounwan_0038.png,#오운완,Oun completion,4
10978,ounwan_0038.png,#헬스타그램,Healthstagram,5
10979,ounwan_0038.png,#헬린이,Helini,3
10980,ounwan_0038.png,#운동하는남자,man who works out,1
10981,ounwan_0038.png,#운동하는여자,woman who works out,5
10982,ounwan_0038.png,#운동하는직장인,office worker who works out,2
10983,ounwan_0038.png,#다이어트,Diet,3
10984,ounwan_0038.png,#운동스타그램,fitness Instagram,5
10985,ounwan_0038.png,#바디프로필,Body profile,2
10986,ounwan_0038.png,#운동소통,fitness communication,3
10987,ounwan_0038.png,#운동기록,Exercise Record,5
10988,ounwan_0038.png,#바디체크,Body check,2
10989,ounwan_0038.png,#눈바디,Eye Body,2
10990,ounwan_0038.png,#트레이너,Trainer,1
10991,ounwan_0038.png,#일상,Daily Life,3
10992,ounwan_0038.png,#좋아요,Like,1
10993,ounwan_0038.png,#좋아요반사,Like Reflection,1
10994,ounwan_0038.png,#대구헬스장,Daegu Gym,5
10995,ounwan_0038.png,#하이파이브짐,High Five Gym,5
10996,ounwan_0038.png,#팔로우반사,follow back,1
10997,ounwan_0038.png,#like,like,1
10998,ounwan_0038.png,#workout,workout,5
10999,ounwan_0038.png,#fitness,fitness,5
11000,ounwan_0038.png,#health,health,4
11001,ounwan_0038.png,#fff,fff,1
11002,ounwan_0038.png,#일요팅,Sunday gathering,1
11003,ounwan_0039.png,#하체,Lower body,5
11004,ounwan_0042.png,#오운완,Oun completion,5
11005,ounwan_0043.png,#운동하는여자,woman who works out,5
11006,ounwan_0043.png,#오운완,Oun completion,4
